Group,REFID,CF_CODE10,Standard_Table,Systematic Name,Common Term,Acronym,Term Description,PART,CODE10,Description,DisplayName,Vendor_UOM,UOM_MDC,UOM_UCUM,Enum_Values,External_Sites,Vendor_ID,Vendor_Status,Vendor_Sort,Vendor_Comment,Vendor_VMD,Vendor_Discussion,General_Discussion,Tags
CVS_HEMO_IBP_CVP,MDC_PRESS_BLD_VEN_CENT_MEAN,150087,,"Pressure | Mean | Blood | CentralVein, CVS","Mean central venous pressure","","Mean pressure of the blood in the thoracic venae cavae",2,19015,"CVP (mean)",CVPm,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,740,"","PHYSIO_SRC_ID_CVP",,,
CVS_HEMO_IBP_UVP,MDC_PRESS_BLD_VEN_UMB,150088,,"Pressure |  | Blood | UmbilicalVein, CVS","Umbilical venous blood pressure","UVP","Pressure of the blood in the umbilical veins of a fetus",2,19016,"Umbilical Venous Pressure (UVP)",UVP,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,750,"","PHYSIO_SRC_ID_UVP",,,
CVS_HEMO_IBP_UVP,MDC_PRESS_BLD_VEN_UMB_SYS,150089,,"Pressure | Systolic | Blood | UmbilicalVein, CVS","Systolic umbilical venous pressure","","Systolic pressure of the blood in the umbilical veins of a fetus",2,19017,"UVP (systolic)",UVPs,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,760,"","PHYSIO_SRC_ID_UVP",,,
CVS_HEMO_IBP_UVP,MDC_PRESS_BLD_VEN_UMB_DIA,150090,,"Pressure | Diastolic | Blood | UmbilicalVein, CVS","Diastolic umbilical venous pressure","","Diastolic pressure of the blood in the umbilical veins of a fetus",2,19018,"UVP (diastolic)",UVPd,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,770,"","PHYSIO_SRC_ID_UVP",,,
CVS_HEMO_IBP_UVP,MDC_PRESS_BLD_VEN_UMB_MEAN,150091,,"Pressure | Mean | Blood | UmbilicalVein, CVS","Mean umbilical venous pressure","","Mean pressure of the blood in the umbilical veins of a fetus",2,19019,"UVP (mean)",UVPm,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,780,"","PHYSIO_SRC_ID_UVP",,,
BLD_GAS_SaO2_CONSUMP,MDC_SAT_O2_CONSUMP,150272,,"Volume | PerMinute | ConsumedOxygen | Blood, CVS","Oxygen consumption","VO2","Oxygen consumption of the body",2,19200,"Oxygen Consumption VO2",VO2,"",MDC_DIM_MILLI_L_PER_MIN,mL/min,,,Philips,S,790,"","PHYSIO_SRC_ID_UNSPEC",,,
CVS_HEMO_CALC_CO,MDC_OUTPUT_CARD,150276,,"Volume | PerMinute | Blood | LeftVentricle, CVS","Cardiac output","CO","Quantity of blood pumped by the left ventricle into the aorta per minute",2,19204,"Cardiac Output",C.O.,"l/min",MDC_DIM_L_PER_MIN,L/min,,,Philips,S,800,"","PHYSIO_SRC_ID_CO",,,
CVS_HEMO_NBP,MDC_PRESS_CUFF,150300,,"","","","",2,19228,"Cuff pressure as displayed during the NBP measurement",Cuff," ",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,_BODY_SITE_NBP_BP ,Philips,S,810,"","PHYSIO_SRC_ID_NBP",,,
CVS_HEMO_CALC_RES,MDC_RES_VASC_PULM,150308,,"Resistance |  | Flow | PulmonaryBlood, CVS","Pulmonary vascular resistance","PVR","Resistance to blood flow in the pulmonary vessels",2,19236,"Pulmonary vascular Resistance",PVR," ",MDC_DIM_DYNE_SEC_PER_CM_5 MDC_DIM_MMHG_MIN_PER_L MDC_DIM_MMHG_SEC_PER_ML,dyn.s/cm5 mm[Hg].min/L [wood'U] mm[Hg].s/mL [PRU],,,Philips,S,820,"","PHYSIO_SRC_ID_UNSPEC",,,
CVS_HEMO_CALC_RES,MDC_RES_VASC_SYS,150312,,"Resistance |  | Flow | SystemicBlood, CVS","Systemic vascular resistance","SVR","Resistance to blood flow in the systemic circulation",2,19240,"Systemic Vascular Resistance",SVR,"dyn/sec/cm5",MDC_DIM_DYNE_SEC_PER_CM_5 MDC_DIM_MMHG_MIN_PER_L MDC_DIM_MMHG_SEC_PER_ML,dyn.s/cm5 mm[Hg].min/L [wood'U] mm[Hg].s/mL [PRU],,,Philips,S,830,"","PHYSIO_SRC_ID_UNSPEC",,,
BLD_GAS_SaO2,MDC_SAT_O2_ART,150324,,"Concentration | Saturation, Oxygen | ArterialBlood | BloodChemistry","Arterial oxygen saturation","","",2,19252,"Oxygen Saturation",SO2,"",MDC_DIM_PERCENT,%,,,Philips,S,840,"","PHYSIO_SRC_ID_SvO2",,,
BLD_GAS_SvO2,MDC_SAT_O2_VEN,150332,,"Concentration | Saturation, Oxygen | VenousBlood | BloodChemistry","Venous oxygen saturation","","",2,19260,"Mixed Venous Oxygen Saturation",SvO2,"%",MDC_DIM_PERCENT,%,,,Philips,S,850,"","PHYSIO_SRC_ID_SvO2",,,
BLD_GAS_O2_ALV_ART_DIFF,MDC_SAT_DIFF_O2_ART_ALV,150336,,"","","","",2,19264,"Alveolar- Arterial Oxygen Difference",AaDO2,"",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,860,"","PHYSIO_SRC_ID_UNSPEC",,,
TEMP,MDC_TEMP,150344,,"","","","",2,19272,"Unspecific Temperature",Temp,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel Cel{delta} [degF] [degF]{delta},,,Philips,S,870,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_BLD_ART,MDC_TEMP_ART,150352,,"","","","",2,19280,"Areterial Temperature",Tart,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,880,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_AWAY,MDC_TEMP_AWAY,150356,,"","","","",2,19284,"Airway Temperature",Tairwy,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,890,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_CORE,MDC_TEMP_CORE,150368,,"","","","",2,19296,"Core (Body) Temperature",Tcore,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,900,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_ESOPH,MDC_TEMP_ESOPH,150372,,"","","","",2,19300,"Esophagial Temperature",Tesoph,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,910,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_INJ,MDC_TEMP_INJ,150376,,"Temperature |  | Injectate | Heart, CVS","Temperature of injectate","TI","Temperature of an indicator injectate (cold indicator) used to calculate cardiac output",2,19304,"Injectate Temperature. Cardiac Output",Tinj,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,920,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_NASO,MDC_TEMP_NASOPH,150380,,"","","","",2,19308,"Naso pharyngial Temperature",Tnaso,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,930,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_SKIN,MDC_TEMP_SKIN,150388,,"","","","",2,19316,"Skin Temperature Label",Tskin,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,940,"","PHYSIO_SRC_ID_TEMP",,,
TEMP_BLD_VEN,MDC_TEMP_VEN,150396,,"","","","",2,19324,"Venous Temperature Label",Tven,"deg C/deg F",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Philips,S,950,"","PHYSIO_SRC_ID_TEMP",,,
CVS_HEMO_CALC_VOLS,MDC_VOL_BLD_STROKE,150404,,"Volume | OneBeat | Blood | CVS","Stroke volume","SV","Volume of blood ejected per beat",2,19332,"Stroke Volume",SV,"ml",MDC_DIM_MILLI_L,mL,,,Philips,S,960,"","PHYSIO_SRC_ID_CCO",,,
CVS_HEMO_CALC_WKI,MDC_WK_CARD_LEFT,150416,,"Work | OneBeat | Heart | LeftSide, CVS","Left side ventricular stroke","LCW","Ventricular stroke - work of left side of the heart in one cardiac cycle",2,19344,"Left Cardiac Work Index",LCW," ",MDC_DIM_G_FORCE_M,gf.m,,,Philips,S,970,"","PHYSIO_SRC_ID_UNSPEC",,,
CVS_HEMO_CALC_WK,MDC_WK_CARD_RIGHT,150420,,"Work | OneBeat | Heart | RightSide, CVS","Right side ventricular stroke","RCW","Ventricular stroke - work of right side of the heart in one cardiac cycle",2,19348,"Right Cardiac Work",RCW," ",MDC_DIM_G_FORCE_M,gf.m,,,Philips,S,980,"","PHYSIO_SRC_ID_UNSPEC",,,
CVS_HEMO_CALC_WKS,MDC_WK_LV_STROKE,150428,,"Work | OneBeat | Heart | LeftVentricle, CVS","Ventricular stroke","LVSW","Work of left ventricle of the heart in one cardiac cycle",2,19356,"Left Ventricular Stroke Volume",LVSW," ",MDC_DIM_G_FORCE_M,gf.m,,,Philips,S,990,"","PHYSIO_SRC_ID_UNSPEC",,,
BLD_GAS_SpO2,MDC_PULS_OXIM_PERF_REL,150448,,"","","","",2,19376,"Relative Perfusion Parameter label",Perf,"NOS",MDC_DIM_DIMLESS,1 {unitless},,_BODY_SITE_SPO2 ,Philips,S,1010,"","PHYSIO_SRC_ID_SpO2",,,
BLD_GAS_SpO2,MDC_PULS_OXIM_PLETH,150452,,"","","","",2,19380,"PLETH wave label",Pleth," ",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,Philips,S,1020,"","PHYSIO_SRC_ID_SpO2",,,
BLD_GAS_SpO2,MDC_PULS_OXIM_SAT_O2,150456,,"","","","",2,19384,"SpO2 parameter label",SpO2,"%",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,Philips,S,1030,"","PHYSIO_SRC_ID_SpO2",,,
BLD_GAS_SpO2,MDC_PULS_OXIM_SAT_O2_DIFF,150468,,"","","","",2,19396,"Difference between two SpO2 Values (like Left - Right)",dSpO2,"%",MDC_DIM_PERCENT,%,,,Philips,S,1040,"","PHYSIO_SRC_ID_SpO2",,,
BLD_GAS_SpO2,MDC_PULS_OXIM_SAT_O2_ART_LEFT,150472,,"","","","",2,19400,"Arterial Oxigen Saturation (left)",SpO2 l,"%",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,Philips,S,1050,"","PHYSIO_SRC_ID_SpO2",,,
BLD_GAS_SpO2,MDC_PULS_OXIM_SAT_O2_ART_RIGHT,150476,,"","","","",2,19404,"Arterial Oxigen Saturation (right)",SpO2 r,"%",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,Philips,S,1060,"","PHYSIO_SRC_ID_SpO2",,,
BLD_GAS_O2_ART,MDC_DESAT,150484,,"","","","",2,19412,"Desat Parameter",Desat,"",,,,,Philips,S,1070,"","",,,
CVS_HEMO_CALC_CO,MDC_OUTPUT_CARD_CTS,150492,,"Volume | PerMinute, Continuous | Blood | LeftVentricle, CVS","Continuous cardiac output","","Quantity of blood pumped by the left ventricle into the aorta per minute, obtained as continuous measurement",2,19420,"Continuous Cardiac Output",CCO,"L/min",MDC_DIM_L_PER_MIN,L/min,,,Philips,S,1080,"","PHYSIO_SRC_ID_CCO",,,
CVS_HEMO_CALC,MDC_GRAD_PRESS_BLD_AORT_POS_MAX,150565,,"Gradient | BloodPressure, MaxPositive | AorticValve | Heart, CVS","Maximum aortic valve pressure gradient","AVPGrMax","Peak blood pressure gradient across aortic valve during SEP",2,19493,"Index of Left Ventricular Contractility",dPmax,"-",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,1090,"","PHYSIO_SRC_ID_CCO",,,
BLD_GAS_SpO2,MDC_TRANSMISSION,150568,,"","","","",2,19496,"Transmission parameter from the SpO2 measurement",Transm,"",,,,,Philips,S,1100,"","PHYSIO_SRC_ID_UNSPEC",,,
BLD_GAS_SpO2,MDC_TRANSMISSION_RED,150572,,"","","","",2,19500,"Transmission parameter from the SpO2 measurement",TrRed,"",,,,,Philips,S,1110,"","PHYSIO_SRC_ID_UNSPEC",,,
BLD_GAS_SpO2,MDC_TRANSMISSION_INFRARED,150576,,"","","","",2,19504,"Transmission parameter from the SpO2 measurement",TrIred,"",,,,,Philips,S,1120,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_RR,MDC_RESP_RATE,151562,"A.7.4.8","Rate | NOS | Breath | Breathing","Respiration rate","RR","Rate of breathing; method not specified",2,20490,"Respiration Rate",RR,"rpm",MDC_DIM_RESP_PER_MIN,/min 1/min {breaths}/min {breath}/min {resp}/min,,,Philips,S,1140,"","PHYSIO_SRC_ID_RESP",,,
RESP_RR,MDC_AWAY_RESP_RATE,151570,"A.7.4.8","Rate | Airway | Breath | Breathing","Respiration rate","RR","Rate of breathing; method: direct airway flow measurement.",2,20498,"Airway Respiration Rate",awRR,"rpm",MDC_DIM_RESP_PER_MIN,/min 1/min {breaths}/min {breath}/min {resp}/min,,,Philips,S,1150,"","PHYSIO_SRC_ID_AWRR",,,
RESP_LUNG,MDC_CAPAC_VITAL,151680,"A.7.4.8","Volume | | Lung, VitalCapacity | LungStructure","Vital capacity","VC","Difference in volume between maximum inspiration and maximum expiration",2,20608,"Vital Lung Capacity",VC,"",,,,,Philips,S,1160,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_LUNG,MDC_COMPL_LUNG,151688,"A.7.4.8","Compliance | | Alveoli | LungStructure","Compliance of respiratory system","C TH+L","Change of tidal volume per unit change of airway pressure",2,20616,"Generic label Lung Compliance",COMP," ",_UOM_COMPL_LUNG ,,,,Philips,S,1170,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_LUNG,MDC_COMPL_LUNG,151688,"A.7.4.8","Compliance | | Alveoli | LungStructure","Compliance of respiratory system","C TH+L","Change of tidal volume per unit change of airway pressure",2,20616,"Lung Compliance",COMP," ",_UOM_COMPL_LUNG ,,,,Philips,S,1180,""," ",,,
RESP_LUNG,MDC_COMPL_LUNG_DYN,151692,"A.7.4.8","Compliance | Dynamic | Alveoli, Pleura | LungStructure","Thoracic compliance","C TH","Change of tidal volume per unit change of transthoracic pressure",2,20620,"Dynamic Lung Compliance",Cdyn," ",_UOM_COMPL_LUNG ,,,,Philips,S,1190,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_LUNG,MDC_COMPL_LUNG_STATIC,151696,"A.7.4.8","Compliance | Static | Alveoli, Pleura | LungStructure","Lung compliance, static","C L","Change of tidal volume per unit change in esophageal pressure measured statically at expiration end",2,20624,"Static Lung Compliance",Cstat," ",_UOM_COMPL_LUNG ,,,,Philips,S,1200,"","PHYSIO_SRC_ID_UNSPEC",,,
GASMON_CO2,MDC_CONC_AWAY_CO2,151700,"A.7.4.8","Concentration | PartialPressure | CO2, Gas | Airway","Concentration (or partial pressure) of carbon dioxide in airway gas","%CO<sub>2</sub>, CO<sub>2</sub>, pCO<sub>2</sub>","Measured partial pressure of carbon dioxide in airway gas",2,20628,"CO2 concentration",CO2,"mmHg/kPa",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Philips,S,1210,"","PHYSIO_SRC_ID_CO2",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_ET,151708,"A.7.4.8","Concentration | PartialPressure, Expiration | CO2, Gas | Airway","End tidal carbon dioxide concentration (or partial pressure) in airway gas","%CO<sub>2</sub> ET, EtCO<sub>2</sub>","Partial pressure of carbon dioxide in airway gas measured at the end of expiration",2,20636,"End-Tidal CO2 Concentration",etCO2,"mmHg/kPa",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Philips,S,1220,"","PHYSIO_SRC_ID_CO2",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_INSP_MIN,151718,,"","","","",2,20646,"Inspired Minimum CO2",imCO2,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG MDC_DIM_PERCENT,kPa mm[Hg] %,,,Philips,S,1230,"","PHYSIO_SRC_ID_CO2",,,
SKIN_TCUT_CO2,MDC_CO2_TCUT,151756,,"","","","",2,20684,"Transcutaneous Carbon Dioxide Partial Pressure",tcpCO2,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,1240,"","PHYSIO_SRC_ID_TcGas",,,
SKIN_TCUT_O2,MDC_O2_TCUT,151760,,"","","","",2,20688,"Transcutaneous Oxygen Partial Pressure",tcpO2,"mmHg/kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Philips,S,1250,"","PHYSIO_SRC_ID_TcGas",,,
RESP_FLOW,MDC_FLOW_AWAY,151764,"A.7.4.8","Flow | | Gas | Breathing","Airway flow","V̇","Gas flow in airway",2,20692,"Airway Flow Wave",AWF," ",MDC_DIM_L_PER_SEC MDC_DIM_MILLI_L_PER_MIN,L/s mL/min,,,Philips,S,1260,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_FLOW,MDC_FLOW_AWAY_EXP_MAX,151769,"A.7.4.8","Flow | Expiration, Maximum | Gas","Expiratory maximum airway flow","<i>V̇</i><sub>E max</sub>","Maximum expiratory gas flow",2,20697,"Peak Expiratory Flow",PEF," ",MDC_DIM_L_PER_SEC MDC_DIM_MILLI_L_PER_MIN,L/s mL/min,,,Philips,S,1270,""," ",,,
RESP_FLOW,MDC_FLOW_AWAY_INSP_MAX,151773,"A.7.4.8","Flow | Inspiratory, Maximum | Gas","Inspiratory maximum airway flow","<i>V̇</i><sub>I max</sub>","Maximum inspiratory gas flow",2,20701,"Peak Inspiratory Flow",PIF," ",MDC_DIM_L_PER_SEC MDC_DIM_MILLI_L_PER_MIN,L/s mL/min,,,Philips,S,1280,""," ",,,
RESP_FLOW_CO2,MDC_FLOW_CO2_PROD_RESP,151776,"A.7.4.8","Flow | Production | CO2, Gas | Breathing","CO2 Production","<i>V̇</i> CO<sub>2</sub>","Rate of production of carbon dioxide, measured by expired carbon dioxide in airway per unit time (typ /min)",2,20704,"CO2 Production",VCO2,"",,,,,Philips,S,1290,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_TTHOR,MDC_IMPED_TTHOR,151780,"A.7.4.8","ElectricalImpedance | Transthoracic | Respiration | Breathing","Transthoracic Impedance","Z0","Transthoracic measurement of electrical impedance (influenced by respiration and other factors)",2,20708,"Transthoracic Impedance",T.I.,"",,,,,Philips,S,1300,"","PHYSIO_SRC_ID_RESP",,,
RESP_PRESS,MDC_PRESS_RESP_PLAT,151784,"A.7.4.8","Pressure | Plateau | Gas | Airway","Plateau pressure",,"Airway pressure during an inspiratory-hold procedure or during a flow pause in a pressure control inflation",2,20712,"Plateau Pressure",Pplat," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1310,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY,151792,"A.7.4.8","Pressure | | Gas | Airway","Airway pressure","PAW","Pressure of gas in airway",2,20720,"Airway Pressure Wave",AWP," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1320,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY_MIN,151794,,"","","","",2,20722,"Airway Pressure Minimum",AWPmin," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1330,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY_CTS_POS,151796,"A.7.4.8","Pressure | Continuous, Positive | Gas | Airway","CPAP pressure","CPAP","Continuous pressure in airway during spontaneous respiration",2,20724,"Continuous Positive Airway Pressure",CPAP," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1340,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY_NEG_MAX,151801,,"","","","",2,20729,"Negative Inspiratory Pressure",NgInsP," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1350,""," ",,,
GASMON RESP_PRESS_PEEP,MDC_PRESS_AWAY_END_EXP_POS_INTRINSIC,151808,"A.7.4.8","Pressure | End-expiratory, Intrinsic | Gas | Airway","Intrinsic PEEP (aka Auto PEEP)","PEEPi",".The component of alveolar pressure in the lungs above extrinsic PEEP due to physiologic causes at the end of expiration.",2,20736,"Intrinsic PEEP Breathing Pressure",iPEEP," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1360,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY_INSP,151816,"A.7.4.8","Pressure | Inspiration | Gas | Airway","Inspiratory airway pressure","PI","Pressure of gas in airway during inspiration",2,20744,"Airway Pressure Wave - measured in the inspiratory path",AWPin," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1370,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY_INSP_MAX,151817,"A.7.4.8","Pressure | Inspiration, Maximum | Gas | Airway","Maximum inspiratory airway pressure (peak inspiratory pressure)","PIP","Maximum pressure of gas in airway during inspiration",2,20745,"Positive Inspiratory ressure",PIP," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1380,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_PRESS,MDC_PRESS_AWAY_INSP_MEAN,151819,"A.7.4.8","Pressure | Inspiration, Mean | Gas | Airway","Mean inspiratory airway pressure","PI mean","Mean pressure of gas in airway during inspiration",2,20747,"Mean Airway Pressure. Printer Context",MnAwP," ",_UOM_PRESS_GAS_RESP ,,,,Philips,S,1390,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_IE_RATIO,MDC_RATIO_IE,151832,"A.7.4.8","Ratio | Duration(InspiratoryPhase), Duration(ExpiratoryPhase) | Gas | Breathing","Ratio inspiration expiration time","T<sub>I</sub>/T<sub>E</sub>, <br/>I:E ratio","Ratio of durations of inspiratory and expiratory phases",2,20760,"Inpired:Expired Ratio",I:E 1:,"",MDC_DIM_DIMLESS,1 {unitless},,,Philips,S,1400,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_VOL,MDC_RATIO_AWAY_DEADSP_TIDAL,151836,"A.7.4.8","Ratio | DeadspaceVolume, TidalVolume | RespiratoryTract | Breathing","Dead space tidal volume ratio","VD/VT","Ratio of dead space in respiratory tract to tidal volume",2,20764,"Ratio of Deadspace to Tidal Volume Vd/Vt",Vd/Vt," ",MDC_DIM_DIMLESS,1 {unitless},,,Philips,S,1410,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_RES,MDC_RES_AWAY,151840,"A.7.4.8","Resistance | | Airway | Breathing","Airway Resistance","RAW","Resistance to gas flow within the airway",2,20768,"Static Lung Resistance",Rstat," ",_UOM_RES_AWAY ,,,,Philips,S,1420,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_APNEA,MDC_TIME_PD_APNEA,151856,"A.7.4.8","Duration | | Apnea | Breathing","Apnea Duration","A","Duration of apnea - no flow measured",2,20784,"Apnea Duration",ApneaD," ",MDC_DIM_SEC,s,,,Philips,S,1430,""," ",,,
RESP_VOL,MDC_VOL_AWAY_TIDAL,151868,"A.7.4.8","Volume gas | | Lung, Tidal | Breathing","Respiratory tidal volume","VT","Volume of gas leaving the patient through the patient connection port during an expiratory phase.",2,20796,"Tidal Volume",TV," ",MDC_DIM_MILLI_L,mL,,,Philips,S,1440,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_FLOW_VOL_MIN,MDC_VOL_MINUTE_AWAY,151880,"A.7.4.8","Flow | OneMinute | Gas | Breathing","Minute volume","<i>V̇</i>,  MV</Acronym>","Total volume of gas breathed in 1 min",2,20808,"Airway Minute Volum Inspiratory",MINVOL," ",MDC_DIM_L_PER_MIN MDC_DIM_MILLI_L_PER_MIN,L/min mL/min,,,Philips,S,1450,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_FLOW_VOL_MIN_EXP,MDC_VOL_MINUTE_AWAY_EXP,151884,"A.7.4.8","Flow | OneMinute, Expired | Gas","Expired Minute volume","<i>V̇</i><sub>E</sub> , MVexp</Acronym>","Volume of gas per minute leaving the patient's airway during expiratory phases. [This term may be used with legacy devices and systems where the breath types are unknown; otherwise, the more precise term MDC_VOL_MINUTE_AWAY_EXP_BTSD_PSAZC should be used.]",2,20812,"Airway Minute Volume EXpiratory",MVexp," ",MDC_DIM_L_PER_MIN MDC_DIM_MILLI_L_PER_MIN,L/min mL/min,,,Philips,S,1460,"","PHYSIO_SRC_ID_UNSPEC",,,
RESP_FLOW_VOL_MIN_INSP,MDC_VOL_MINUTE_AWAY_INSP,151888,"A.7.4.8","Flow | OneMinute, Inspiratory | Gas","Inspiratory Minute volume","<i>V̇</i><sub>I </sub>, MVinsp</Acronym>","Volume of gas per minute entering the patient's airway during inspiratory phases",2,20816,"Airway Minute Volume Inspiratory",MVin," ",MDC_DIM_L_PER_MIN MDC_DIM_MILLI_L_PER_MIN,L/min mL/min,,,Philips,S,1470,"","PHYSIO_SRC_ID_UNSPEC",,,
GASMON_O2,MDC_CONC_AWAY_O2,151908,"A.7.4.8","Concentration | PartialPressure | Oxygen, Gas | Airway","Concentration (or partial pressure) of oxygen in airway gas","%O<sub>2</sub>, O<sub>2</sub>, pO2","Measured partial pressure of oxygen in airway gas",2,20836,"Generic oxigen measurement label",O2," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Philips,S,1480,"","PHYSIO_SRC_ID_O2",,,
GASMON_O2,MDC_VENT_CONC_AWAY_O2_DELTA,151912,,"Concentration | Difference(Inspiration, Expiration) | O2, Gas | Ventilator","Diff. inspired and expired oxygen conc. (ventilator)","FI-EO2","Difference in oxygen concentration between inspiration and expiration during mechanical ventilation",2,20840,"Relative Dead Space",dO2," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Philips,S,1490,"","PHYSIO_SRC_ID_UNSPEC",,,
GASDLV_FLOW_INSP,MDC_VENT_FLOW_INSP,151948,"A.7.4.8","Flow | Inspiration | Gas | Ventilator","Ventilation inspiratory flow","<i>V̇</i><sub>I</sub> ,<br/>Flow insp","Inspiratory gas flow in airway during mechanical ventilation",2,20876,"Airway Flow Wave - measured in the inspiratory path",AWFin," ",MDC_DIM_L_PER_MIN MDC_DIM_L_PER_SEC MDC_DIM_MILLI_L_PER_MIN MDC_DIM_MILLI_L_PER_SEC,L/min L/s mL/min mL/s,,,Philips,S,1510,"","PHYSIO_SRC_ID_UNSPEC",,,
GASDLV_FLOW,MDC_VENT_FLOW_RATIO_PERF_ALV_INDEX,151952,"A.7.4.8","Ratio | Flow(AlveolarVentilation), Flow(Perfusion) | LungStructure | Breathing","Ventilation-perfusion index","V̇ / Q̇","Ratio of alveolar ventilation and gas component to pulmonary capillary blood flow",2,20880,"Ventilation Perfusion Index",VQI," ",MDC_DIM_L_PER_SEC MDC_DIM_MILLI_L_PER_MIN,L/s mL/min,,,Philips,S,1520,"","PHYSIO_SRC_ID_UNSPEC",,,
GASDLV_PRESS,MDC_VENT_PRESS_OCCL,151964,"A.7.4.8","Pressure | Occlusion, Airway | Gas | Ventilator","Ventilation occlusion pressure",," The negative airway pressure generated when briefly occluded during inspiration",2,20892,"Occlusion Pressure",Poccl,"",,,,,Philips,S,1530,"","PHYSIO_SRC_ID_UNSPEC",,,
